taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0458,"Arts, Design & Creative Media",Design Studies,Design,14,design research,design research,domain_seed,3,0.75,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,15,design analysis,design analysis,contextual_seed,2,0.6,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,16,design model,design model,contextual_seed,2,0.6,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,17,design applications,design applications,contextual_seed,2,0.6,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,18,design evaluation,design evaluation,contextual_seed,2,0.6,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,19,design topic 1,design topic 1,contextual_seed,2,0.6,Custom Extension,3303
TX0458,"Arts, Design & Creative Media",Design Studies,Design,20,design topic 2,design topic 2,contextual_seed,2,0.6,Custom Extension,3303
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,1,conservation,conservation,exact_or_near_exact,5,1,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,2,heritage conservation,heritage conservation,exact_or_near_exact,5,1,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,3,museum conservation,museum conservation,exact_or_near_exact,5,1,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,4,preservation,preservation,token_or_phrase_expansion,4,0.9,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,5,curation,curation,token_or_phrase_expansion,4,0.9,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,6,restoration,restoration,token_or_phrase_expansion,4,0.9,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,7,collections,collections,token_or_phrase_expansion,4,0.9,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,8,conservation methods,conservation methods,token_or_phrase_expansion,4,0.9,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,9,museum practice,museum practice,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,10,heritage management,heritage management,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,11,public engagement,public engagement,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,12,creative practice,creative practice,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,13,design process,design process,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,14,artistic production,artistic production,domain_seed,3,0.75,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,15,cultural engagement,cultural engagement,contextual_seed,2,0.6,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,16,conservation research,conservation research,contextual_seed,2,0.6,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,17,conservation analysis,conservation analysis,contextual_seed,2,0.6,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,18,conservation model,conservation model,contextual_seed,2,0.6,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,19,conservation applications,conservation applications,contextual_seed,2,0.6,Scopus ASJC,1206
TX0459,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Conservation,20,conservation evaluation,conservation evaluation,contextual_seed,2,0.6,Scopus ASJC,1206
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,1,museology,museology,exact_or_near_exact,5,1,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,2,museum studies,museum studies,exact_or_near_exact,5,1,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,3,curation,curation,exact_or_near_exact,5,1,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,4,collections management,collections management,token_or_phrase_expansion,4,0.9,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,5,exhibition design,exhibition design,token_or_phrase_expansion,4,0.9,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,6,visitor studies,visitor studies,token_or_phrase_expansion,4,0.9,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,7,preservation,preservation,token_or_phrase_expansion,4,0.9,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,8,collections,collections,token_or_phrase_expansion,4,0.9,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,9,conservation methods,conservation methods,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,10,museum practice,museum practice,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,11,heritage management,heritage management,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,12,restoration,restoration,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,13,public engagement,public engagement,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,14,creative practice,creative practice,domain_seed,3,0.75,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,15,design process,design process,contextual_seed,2,0.6,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,16,artistic production,artistic production,contextual_seed,2,0.6,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,17,cultural engagement,cultural engagement,contextual_seed,2,0.6,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,18,museology methods,museology methods,contextual_seed,2,0.6,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,19,museology research,museology research,contextual_seed,2,0.6,Scopus ASJC,1209
TX0460,"Arts, Design & Creative Media","Heritage, Conservation & Curation",Museology,20,museology analysis,museology analysis,contextual_seed,2,0.6,Scopus ASJC,1209
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,1,music,music,exact_or_near_exact,5,1,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,2,musicology,musicology,exact_or_near_exact,5,1,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,3,composition,composition,exact_or_near_exact,5,1,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,4,performance,performance,token_or_phrase_expansion,4,0.9,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,5,sound studies,sound studies,token_or_phrase_expansion,4,0.9,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,6,music education,music education,token_or_phrase_expansion,4,0.9,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,7,audience,audience,token_or_phrase_expansion,4,0.9,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,8,dance,dance,token_or_phrase_expansion,4,0.9,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,9,theatre,theatre,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,10,creative practice,creative practice,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,11,sound,sound,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,12,design process,design process,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,13,artistic production,artistic production,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,14,cultural engagement,cultural engagement,domain_seed,3,0.75,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,15,music methods,music methods,contextual_seed,2,0.6,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,16,music research,music research,contextual_seed,2,0.6,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,17,music analysis,music analysis,contextual_seed,2,0.6,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,18,music model,music model,contextual_seed,2,0.6,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,19,music applications,music applications,contextual_seed,2,0.6,Scopus ASJC,1210
TX0461,"Arts, Design & Creative Media",Performing Arts & Music,Music,20,music evaluation,music evaluation,contextual_seed,2,0.6,Scopus ASJC,1210
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,1,performing arts,performing arts,exact_or_near_exact,5,1,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,2,performance studies,performance studies,exact_or_near_exact,5,1,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,3,theatre,theatre,exact_or_near_exact,5,1,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,4,dance,dance,token_or_phrase_expansion,4,0.9,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,5,live performance,live performance,token_or_phrase_expansion,4,0.9,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,6,stage practice,stage practice,token_or_phrase_expansion,4,0.9,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,7,art practice,art practice,token_or_phrase_expansion,4,0.9,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,8,creative production,creative production,token_or_phrase_expansion,4,0.9,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,9,aesthetics,aesthetics,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,10,cultural production,cultural production,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,11,artistic research,artistic research,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,12,performance,performance,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,13,composition,composition,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,14,audience,audience,domain_seed,3,0.75,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,15,musicology,musicology,contextual_seed,2,0.6,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,16,creative practice,creative practice,contextual_seed,2,0.6,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,17,sound,sound,contextual_seed,2,0.6,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,18,design process,design process,contextual_seed,2,0.6,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,19,artistic production,artistic production,contextual_seed,2,0.6,Custom Extension,3604
TX0462,"Arts, Design & Creative Media",Performing Arts & Music,Performing arts,20,cultural engagement,cultural engagement,contextual_seed,2,0.6,Custom Extension,3604
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,1,visual arts and performing arts,visual arts and performing arts,exact_or_near_exact,5,1,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,2,visual arts,visual arts,exact_or_near_exact,5,1,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,3,performing arts,performing arts,exact_or_near_exact,5,1,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,4,visual culture,visual culture,token_or_phrase_expansion,4,0.9,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,5,image analysis,image analysis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,6,visual communication,visual communication,token_or_phrase_expansion,4,0.9,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,7,aesthetics,aesthetics,token_or_phrase_expansion,4,0.9,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,8,exhibition,exhibition,token_or_phrase_expansion,4,0.9,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,9,art practice,art practice,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,10,creative production,creative production,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,11,cultural production,cultural production,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,12,artistic research,artistic research,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,13,performance studies,performance studies,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,14,theatre,theatre,domain_seed,3,0.75,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,15,dance,dance,contextual_seed,2,0.6,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,16,live performance,live performance,contextual_seed,2,0.6,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,17,stage practice,stage practice,contextual_seed,2,0.6,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,18,performance,performance,contextual_seed,2,0.6,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,19,composition,composition,contextual_seed,2,0.6,Scopus ASJC,1213
TX0463,"Arts, Design & Creative Media",Performing Arts & Music,Visual Arts and Performing Arts,20,audience,audience,contextual_seed,2,0.6,Scopus ASJC,1213
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,1,screen and digital media,screen and digital media,exact_or_near_exact,5,1,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,2,screen,screen,exact_or_near_exact,5,1,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,3,digital media,digital media,exact_or_near_exact,5,1,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,4,digital systems,digital systems,token_or_phrase_expansion,4,0.9,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,5,platforms,platforms,token_or_phrase_expansion,4,0.9,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,6,digitization,digitization,token_or_phrase_expansion,4,0.9,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,7,digital transformation,digital transformation,token_or_phrase_expansion,4,0.9,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,8,online systems,online systems,token_or_phrase_expansion,4,0.9,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,9,visual culture,visual culture,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,10,image making,image making,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,11,media production,media production,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,12,digital art,digital art,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,13,design practice,design practice,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,14,aesthetics,aesthetics,domain_seed,3,0.75,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,15,visual communication,visual communication,contextual_seed,2,0.6,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,16,creative software,creative software,contextual_seed,2,0.6,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,17,creative practice,creative practice,contextual_seed,2,0.6,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,18,design process,design process,contextual_seed,2,0.6,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,19,artistic production,artistic production,contextual_seed,2,0.6,Custom Extension,3605
TX0464,"Arts, Design & Creative Media",Visual Arts & Digital Media,Screen and digital media,20,cultural engagement,cultural engagement,contextual_seed,2,0.6,Custom Extension,3605
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,1,visual arts,visual arts,exact_or_near_exact,5,1,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,2,visual culture,visual culture,exact_or_near_exact,5,1,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,3,image analysis,image analysis,exact_or_near_exact,5,1,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,4,visual communication,visual communication,token_or_phrase_expansion,4,0.9,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,5,aesthetics,aesthetics,token_or_phrase_expansion,4,0.9,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,6,exhibition,exhibition,token_or_phrase_expansion,4,0.9,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,7,art practice,art practice,token_or_phrase_expansion,4,0.9,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,8,creative production,creative production,token_or_phrase_expansion,4,0.9,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,9,cultural production,cultural production,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,10,artistic research,artistic research,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,11,image making,image making,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,12,media production,media production,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,13,digital art,digital art,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,14,design practice,design practice,domain_seed,3,0.75,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,15,creative software,creative software,contextual_seed,2,0.6,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,16,creative practice,creative practice,contextual_seed,2,0.6,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,17,design process,design process,contextual_seed,2,0.6,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,18,artistic production,artistic production,contextual_seed,2,0.6,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,19,cultural engagement,cultural engagement,contextual_seed,2,0.6,Custom Extension,3606
TX0465,"Arts, Design & Creative Media",Visual Arts & Digital Media,Visual arts,20,visual arts methods,visual arts methods,contextual_seed,2,0.6,Custom Extension,3606
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,1,architecture,architecture,exact_or_near_exact,5,1,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,2,system architecture,system architecture,exact_or_near_exact,5,1,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,3,design patterns,design patterns,exact_or_near_exact,5,1,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,4,platform architecture,platform architecture,token_or_phrase_expansion,4,0.9,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,5,infrastructure,infrastructure,token_or_phrase_expansion,4,0.9,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,6,design integration,design integration,token_or_phrase_expansion,4,0.9,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,7,architectural design,architectural design,token_or_phrase_expansion,4,0.9,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,8,spatial design,spatial design,token_or_phrase_expansion,4,0.9,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,9,building form,building form,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,10,architectural theory,architectural theory,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,11,building performance,building performance,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,12,design studio,design studio,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,13,architectural history,architectural history,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,14,sustainable architecture,sustainable architecture,domain_seed,3,0.75,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,15,urban systems,urban systems,contextual_seed,2,0.6,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,16,built assets,built assets,contextual_seed,2,0.6,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,17,environmental performance,environmental performance,contextual_seed,2,0.6,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,18,architecture methods,architecture methods,contextual_seed,2,0.6,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,19,architecture research,architecture research,contextual_seed,2,0.6,Scopus ASJC,2216
TX0466,"Architecture, Urban & Built Environment",Architecture,Architecture,20,architecture analysis,architecture analysis,contextual_seed,2,0.6,Scopus ASJC,2216
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,1,other built environment and design,other built environment and design,exact_or_near_exact,5,1,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,2,other built environment,other built environment,exact_or_near_exact,5,1,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,3,design,design,exact_or_near_exact,5,1,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,4,spatial systems,spatial systems,token_or_phrase_expansion,4,0.9,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,5,urban development,urban development,token_or_phrase_expansion,4,0.9,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,6,housing,housing,token_or_phrase_expansion,4,0.9,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,7,environmental performance,environmental performance,token_or_phrase_expansion,4,0.9,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,8,public realm,public realm,token_or_phrase_expansion,4,0.9,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,9,design management,design management,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,10,planning practice,planning practice,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,11,built assets,built assets,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,12,spatial design,spatial design,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,13,urban systems,urban systems,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,14,other built environment and design methods,other built environment and design methods,domain_seed,3,0.75,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,15,other built environment and design research,other built environment and design research,contextual_seed,2,0.6,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,16,other built environment and design analysis,other built environment and design analysis,contextual_seed,2,0.6,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,17,other built environment and design model,other built environment and design model,contextual_seed,2,0.6,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,18,other built environment and design applications,other built environment and design applications,contextual_seed,2,0.6,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,19,other built environment and design evaluation,other built environment and design evaluation,contextual_seed,2,0.6,Custom Extension,3399
TX0467,"Architecture, Urban & Built Environment",Built Environment,Other built environment and design,20,other built environment and design topic 1,other built environment and design topic 1,contextual_seed,2,0.6,Custom Extension,3399
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,1,building,building,exact_or_near_exact,5,1,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,2,construction,construction,exact_or_near_exact,5,1,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,3,built environment,built environment,exact_or_near_exact,5,1,Custom Extension,3302
TX0468,"Architecture, Urban & Built Environment",Built Environment & Construction,Building,4,building performance,building performance,token_or_phrase_expansion,4,0.9,Custom Extension,3302
